Timestamp,Open,High,Low,Close,Volume,CurrencyVolume,TradeAmount,Flag
1764375300000,2.175,2.184,2.1722,2.1839,4803,480363,1047231.5987,1
1764374400000,2.1777,2.1784,2.1721,2.1743,1629,162964,354546.1278,1
1764373500000,2.1808,2.1814,2.1766,2.1776,6271,627157,1366713.28,1
1764372600000,2.181,2.1844,2.18,2.1816,700,70091,152908.0912,1
1764371700000,2.1839,2.1841,2.1808,2.1814,1146,114601,250072.8853,1
1764370800000,2.1855,2.19,2.1802,2.1843,1314,131475,287294.1033,1
1764369900000,2.1808,2.189,2.1808,2.1853,1259,125963,275465.7434,1
1764369000000,2.1801,2.1831,2.1773,2.1808,814,81412,177488.8416,1
1764368100000,2.178,2.1817,2.1728,2.1789,1547,154712,336918.7369,1
1764367200000,2.1813,2.1847,2.1749,2.1785,1213,121370,264610.4716,1
1764366300000,2.1887,2.1887,2.1811,2.1811,1243,124302,271534.0225,1
1764365400000,2.1798,2.1907,2.1797,2.1887,1537,153744,335955.6955,1
1764364500000,2.1837,2.1837,2.1746,2.1795,2412,241274,525568.8808,1
1764363600000,2.1876,2.1896,2.1809,2.184,1882,188247,411358.9761,1
1764362700000,2.1834,2.1908,2.1809,2.1877,1557,155721,340355.1993,1
1764361800000,2.1844,2.1883,2.1822,2.1834,1589,158919,347244.9774,1
1764360900000,2.1769,2.1889,2.1732,2.1844,3215,321586,701774.2345,1
1764360000000,2.1862,2.1862,2.1707,2.1769,4971,497137,1081968.7784,1
1764359100000,2.1894,2.1909,2.1848,2.1871,1294,129479,283250.2915,1
1764358200000,2.1848,2.1926,2.183,2.1891,2764,276446,604602.833,1
1764357300000,2.1828,2.1878,2.1775,2.1848,9585,958514,2092625.0149,1
1764356400000,2.171,2.1837,2.1707,2.1827,3008,300883,654523.7111,1
1764355500000,2.1707,2.1783,2.1664,2.171,1863,186356,404858.2811,1
1764354600000,2.1662,2.1717,2.1608,2.1715,5475,547567,1185407.8486,1
1764353700000,2.1712,2.1733,2.1615,2.1656,4138,413803,896604.7998,1
1764352800000,2.1726,2.175,2.1544,2.1714,9522,952244,2058521.3941,1
1764351900000,2.1701,2.1807,2.1645,2.1742,8126,812619,1767598.2159,1
1764351000000,2.1764,2.1804,2.1684,2.17,14005,1400568,3042918.6189,1
1764350100000,2.1843,2.188,2.1756,2.1775,7269,726994,1586076.5431,1
1764349200000,2.1908,2.1954,2.1818,2.184,10512,1051247,2304365.8933,1
1764348300000,2.2046,2.2111,2.1888,2.1897,7436,743628,1636314.0719,1
1764347400000,2.2053,2.2137,2.2004,2.2048,14200,1420044,3137697.1928,1
1764346500000,2.2304,2.2314,2.2021,2.2066,15377,1537731,3406959.4313,1
1764345600000,2.2447,2.2509,2.2308,2.2308,12278,1227865,2748005.0392,1
1764344700000,2.2581,2.2634,2.2393,2.244,6293,629377,1417096.7751,1
1764343800000,2.2595,2.2685,2.2486,2.2588,15616,1561635,3524346.6804,1
1764342900000,2.2249,2.2743,2.2241,2.2597,33185,3318559,7486330.4892,1
1764342000000,2.2137,2.2245,2.212,2.224,5817,581715,1291859.0252,1
1764341100000,2.2032,2.2142,2.1995,2.2139,3779,377952,834706.7731,1
1764340200000,2.2282,2.2294,2.2033,2.2039,6254,625478,1383206.6865,1
1764339300000,2.2149,2.2319,2.2139,2.2267,9725,972598,2161860.5946,1
1764338400000,2.2201,2.224,2.21,2.2149,5755,575585,1276072.7206,1
1764337500000,2.2081,2.2288,2.2081,2.2208,10080,1008081,2237886.1024,1
1764336600000,2.1956,2.2118,2.1939,2.2078,3819,381993,841958.0444,1
1764335700000,2.1919,2.1965,2.1893,2.1953,1266,126665,277787.7354,1
1764334800000,2.1945,2.1965,2.1873,2.1919,2528,252889,554195.4576,1
1764333900000,2.1939,2.201,2.1928,2.1946,1214,121432,266706.142,1
1764333000000,2.1959,2.2001,2.1936,2.1943,1014,101485,222941.4894,1
1764332100000,2.1969,2.1988,2.1916,2.196,999,99915,219352.5873,1
1764331200000,2.1956,2.2015,2.1939,2.1972,5183,518376,1139180.9254,1
1764330300000,2.1916,2.1977,2.1889,2.1965,1842,184227,404061.056,1
1764329400000,2.1935,2.1966,2.1887,2.1913,4127,412768,905902.9732,1
1764328500000,2.2019,2.2024,2.1838,2.1939,3846,384647,843603.0927,1
1764327600000,2.2237,2.2245,2.2018,2.2021,3436,343690,761772.9605,1
1764326700000,2.2209,2.2275,2.2184,2.2233,6503,650391,1447229.0339,1
1764325800000,2.2254,2.2277,2.2194,2.2209,4960,496025,1101516.1541,1
1764324900000,2.2258,2.23,2.2234,2.2256,982,98200,218584.3947,1
1764324000000,2.2319,2.2319,2.224,2.225,1269,126955,282714.7905,1
1764323100000,2.2288,2.2358,2.2285,2.2321,1256,125668,280546.2362,1
1764322200000,2.2399,2.2399,2.2248,2.228,2545,254581,568072.04,1
1764321300000,2.2435,2.2452,2.2367,2.2398,3020,302041,676529.6097,1
1764320400000,2.2435,2.2492,2.234,2.244,4163,416306,933080.3621,1
1764319500000,2.218,2.244,2.2175,2.2423,6418,641858,1433868.2655,1
1764318600000,2.2148,2.2269,2.2127,2.2182,1916,191620,425394.5213,1
1764317700000,2.2093,2.2183,2.2067,2.2156,2639,263951,584286.9792,1
1764316800000,2.196,2.2099,2.196,2.2095,1321,132143,291178.5636,1
1764315900000,2.1973,2.1996,2.1937,2.1963,883,88317,194029.6617,1
1764315000000,2.2058,2.2058,2.1959,2.1975,895,89583,197115.0857,1
1764314100000,2.2077,2.2099,2.203,2.2058,963,96337,212615.2085,1
1764313200000,2.1997,2.2103,2.1988,2.2083,1026,102645,226430.6438,1
1764312300000,2.2039,2.2053,2.199,2.1997,902,90268,198746.716,1
1764311400000,2.2032,2.2072,2.1943,2.2041,1582,158298,348163.2668,1
1764310500000,2.2097,2.2135,2.2018,2.2036,1711,171156,377720.8822,1
1764309600000,2.213,2.2191,2.2086,2.2096,3895,389531,861847.0828,1
1764308700000,2.2061,2.221,2.2061,2.213,3412,341271,755692.9444,1
1764307800000,2.1966,2.2062,2.1965,2.2061,1674,167477,368819.0476,1
1764306900000,2.1971,2.1995,2.1944,2.1966,1162,116243,255284.27,1
1764306000000,2.1889,2.1993,2.187,2.1975,1218,121878,267528.0914,1
1764305100000,2.1908,2.1925,2.1884,2.1889,700,70099,153544.2686,1
1764304200000,2.1894,2.193,2.1874,2.1908,1320,132053,289221.6914,1
1764303300000,2.189,2.1913,2.1871,2.1887,1025,102533,224513.1761,1
1764302400000,2.1844,2.189,2.18,2.189,1342,134232,293084.7167,1
1764301500000,2.1808,2.1873,2.1803,2.1843,1286,128685,281109.8797,1
1764300600000,2.1818,2.1839,2.179,2.1804,1006,100659,219605.3828,1
1764299700000,2.1816,2.1837,2.1776,2.1818,2684,268463,585302.8622,1
1764298800000,2.1839,2.1879,2.1812,2.1834,1947,194707,425141.8051,1
1764297900000,2.1774,2.186,2.1751,2.1838,1878,187836,409558.9683,1
1764297000000,2.1692,2.1785,2.168,2.1774,2702,270227,587830.8988,1
1764296100000,2.1758,2.1784,2.166,2.17,5544,554401,1203814.3254,1
1764295200000,2.1709,2.1758,2.1666,2.1755,2208,220811,479587.0642,1
1764294300000,2.1826,2.1849,2.1668,2.1709,3252,325259,706686.3701,1
1764293400000,2.184,2.188,2.1787,2.1826,1407,140735,307344.8973,1
1764292500000,2.1824,2.1871,2.1802,2.1838,5554,555498,1213460.3807,1
1764291600000,2.1907,2.1924,2.1819,2.1832,3848,384883,841833.9598,1
1764290700000,2.1961,2.1979,2.1901,2.1917,1260,126039,276426.7444,1
1764289800000,2.1976,2.204,2.1951,2.1963,2355,235576,518128.3329,1
1764288900000,2.1942,2.2009,2.1912,2.1973,1922,192288,421983.0073,1
1764288000000,2.1981,2.2032,2.1933,2.1943,2769,276997,608729.4089,1
1764287100000,2.2041,2.2042,2.1978,2.1993,1253,125347,275715.8789,1
1764286200000,2.2011,2.2048,2.1943,2.2041,1673,167332,367992.7719,1
1764285300000,2.2041,2.2092,2.2003,2.2018,1814,181462,399814.2708,1
1764284400000,2.2046,2.2085,2.1994,2.2041,2379,237957,524684.0591,1
1764283500000,2.2042,2.2089,2.1976,2.2048,5484,548443,1207704.7198,1
1764282600000,2.2171,2.2178,2.2027,2.2045,2563,256366,566172.0407,1
1764281700000,2.2149,2.2188,2.2125,2.2169,2056,205600,455562.6432,1
1764280800000,2.2116,2.2163,2.2101,2.2159,3150,315014,697358.3478,1
1764279900000,2.2219,2.2238,2.2118,2.212,1556,155675,345024.8734,1
1764279000000,2.2251,2.2251,2.2193,2.2214,1289,128932,286494.9563,1
1764278100000,2.2235,2.2287,2.2207,2.2252,1961,196165,436589.1108,1
1764277200000,2.2251,2.2266,2.2165,2.2234,4186,418678,930484.5074,1
1764276300000,2.228,2.2319,2.2245,2.2251,1731,173197,385943.2878,1
1764275400000,2.228,2.2324,2.222,2.2278,1547,154717,344587.8142,1
1764274500000,2.2305,2.233,2.2267,2.2282,4095,409560,912796.4594,1
1764273600000,2.2232,2.2318,2.2218,2.2305,3942,394223,878170.7194,1
1764272700000,2.2236,2.2245,2.2198,2.2219,852,85247,189482.816,1
1764271800000,2.2217,2.2241,2.2166,2.2231,2189,218988,486205.3994,1
1764270900000,2.2177,2.2232,2.2146,2.2217,1648,164858,365867.4605,1
1764270000000,2.2276,2.2297,2.2178,2.2178,5188,518865,1153232.8049,1
1764269100000,2.2257,2.23,2.2237,2.2284,2416,241645,538143.7724,1
1764268200000,2.2124,2.2278,2.2112,2.2263,4535,453589,1008582.4698,1
1764267300000,2.2081,2.2139,2.2061,2.2124,1181,118112,261104.6193,1
1764266400000,2.2057,2.2099,2.2045,2.2085,1046,104621,230896.2729,1
1764265500000,2.204,2.2086,2.2005,2.2069,1612,161255,355340.7261,1
1764264600000,2.2049,2.2091,2.2009,2.204,1985,198508,437525.6956,1
1764263700000,2.2117,2.2138,2.2044,2.2055,1783,178380,394319.2596,1
1764262800000,2.216,2.216,2.2092,2.2105,2866,286622,634202.5085,1
1764261900000,2.2095,2.2175,2.2052,2.216,2534,253424,560491.9003,1
1764261000000,2.2132,2.217,2.21,2.21,2888,288816,639190.575,1
1764260100000,2.2124,2.2179,2.207,2.2138,2068,206845,457569.5556,1
1764259200000,2.2014,2.2128,2.1968,2.2124,5028,502841,1107329.08,1
1764258300000,2.196,2.2022,2.194,2.2018,1781,178147,391830.3604,1
1764257400000,2.197,2.1989,2.1929,2.1955,1626,162615,357127.7729,1
1764256500000,2.1813,2.1971,2.1813,2.1967,3492,349279,765885.0171,1
1764255600000,2.1819,2.1877,2.1787,2.1814,2152,215253,470091.1945,1
1764254700000,2.1793,2.1834,2.1771,2.182,2464,246402,537561.8065,1
1764253800000,2.1853,2.1873,2.178,2.1793,1490,149035,325311.0932,1
1764252900000,2.1798,2.1866,2.1774,2.1855,1565,156521,341406.0382,1
1764252000000,2.1794,2.1807,2.1751,2.1798,1221,122195,266103.4311,1
1764251100000,2.177,2.1831,2.1747,2.1788,2515,251524,548165.42,1
1764250200000,2.1788,2.1821,2.171,2.177,2402,240241,522879.4755,1
1764249300000,2.1805,2.1826,2.174,2.1796,2608,260875,568435.7514,1
1764248400000,2.1739,2.1805,2.1739,2.1805,2717,271796,591627.5334,1
1764247500000,2.1773,2.1784,2.1718,2.1743,2567,256782,558250.0107,1
1764246600000,2.1799,2.184,2.1744,2.1773,2594,259471,565148.5268,1
1764245700000,2.1879,2.1895,2.1791,2.1799,2212,221228,482777.9083,1
1764244800000,2.188,2.1905,2.186,2.1878,882,88219,193035.3694,1
1764243900000,2.1896,2.1901,2.1876,2.1879,458,45842,100335.177,1
1764243000000,2.1862,2.1919,2.1838,2.1898,1431,143127,313369.8484,1
1764242100000,2.1887,2.1902,2.1854,2.1862,813,81304,177892.6518,1
1764241200000,2.1878,2.1901,2.1852,2.1887,1065,106583,233134.4366,1
