REQUEST,ORDERS,VW_ORDERS,VW_API_REQUESTS
245,295,245,245
REQUEST,,,,,,,,,,,,,,,
Request,"Order Id","Instrument
Position",Action,State,Price,Size,Leverage,"Request
Type","Margin
Mode","Reduce
Only",Memo,"Broker
ID","Create
Time","Expiry
Time","Update
Time"
00E8DB0DE4B6,00E8DB0DE4B6,24597A,6B5771,D5599BE9AC9B,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,long,buy,B83296,limit,cross,107000,300,10,300,0,107000,6.42,0,1,4FAE94,normal,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-12 03:47:30.914","2025/06/12 11:47:30.914","2025/06/12 04:28:11.248"
00E8DB0DE3EA,00E8DB0DE3EA,24597A,6B5771,D5599BE9AC9B,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,long,buy,B83296,limit,cross,107000,300,10,0,0,0,0,0,1,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-12 03:42:46.592","2025/06/12 11:42:46.592","2025/06/12 03:45:16.220"
00E8DB0DC950,00E8DB0DC950,24597A,6B5771,B09C839EE7B9,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,short,buy,B83296,limit,cross,0,300,10,300,0,107518.8,19.353384,677.4,1,182744,tp,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-11 21:20:14.112","2025/06/12 05:20:14.112","2025/06/11 21:20:14.231"
00E8DB0CED0A,00E8DB0CED0A,24597A,6B5771,B09C839EE7B9,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,short,sell,B83296,limit,cross,109720,300,10,300,0,109776.8,19.759824,0,1,4FAE94,normal,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-10 14:56:13.915","2025/06/10 22:56:13.915","2025/06/10 14:56:14.003"
00E8DB0CDEB4,00E8DB0CDEB4,24597A,6B5771,D5599BE9AC9B,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,long,sell,B83296,limit,cross,0,200,10,200,0,109367.8,13.124136,29.56,1,4FAE94,normal,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-10 13:10:28.275","2025/06/10 21:10:28.275","2025/06/10 13:10:28.357"
00E8DB0C6853,00E8DB0C6853,24597A,6B5771,D5599BE9AC9B,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,long,buy,B83296,limit,cross,109220,200,10,200,0,109220,4.3688,0,1,4FAE94,normal,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-09 23:21:06.349","2025/06/10 07:21:06.349","2025/06/10 00:34:30.455"
00E8DB0C10EE,00E8DB0C10EE,24597A,6B5771,B09C839EE7B9,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,short,buy,B83296,limit,cross,0,200,3,200,0,108364.7,13.003764,-556.28,1,CF7F21,sl,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-09 10:48:01.109","2025/06/09 18:48:01.109","2025/06/09 10:48:01.466"
00E8DB0C10EF,00E8DB0C10EF,24597A,6B5771,D5599BE9AC9B,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,long,sell,B83296,limit,isolated,0,100,3,100,0,108364.6,6.501876,285.54,1,182744,tp,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-09 10:48:01.109","2025/06/09 18:48:01.109","2025/06/09 10:48:01.694"
00E8DB0B9BDB,00E8DB0B9BDB,24597A,6B5771,D5599BE9AC9B,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,long,buy,B83296,limit,isolated,105509.2,100,3,100,0,105509.2,2.110184,0,1,4FAE94,normal,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-08 05:27:49.945","2025/06/08 13:27:49.945","2025/06/08 05:35:56.823"
00E8DB0B988D,00E8DB0B988D,24597A,6B5771,B09C839EE7B9,BTC-USDT,6B0B0A,BTC,B52BC7,USDT,E1CB25,Fulfilled,E1CB25,Fulfilled,70D49C,filled,short,sell,B83296,limit,cross,105560,200,3,200,0,105583.3,12.669996,0,1,4FAE94,normal,3D668D,not_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-06-08 04:46:52.019","2025/06/08 12:46:52.019","2025/06/08 04:46:52.099"
VW_API_REQUESTS,,,,,,,,,,,,,,,
account,orderId,status,instId,marginMode,positionSide,side,orderType,price,size,leverage,reduceOnly,brokerId,clientOrderId,memo,expiry_time
24597A,,Expired,XRP-USDT,cross,short,sell,limit,2.85,100,15,true,,C13C2B66C20D,"[Expired]: Queued and Rejected request changed to Expired","2025/12/15 05:12:16.922"
24597A,1000117769587,Pending,XRP-USDT,cross,short,sell,limit,2.85,100,15,true,,4C5B4A3537BE,"[Info] Response.Request: Order submitted successfully","2025/12/15 06:55:09.482"
24597A,1000117762221,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,15,true,,92ACE092719F,"[Info] Orders.Publish: History updated; order imported","2025/12/15 11:34:09.363"
24597A,1000117225524,Closed,XRP-USDT,cross,short,sell,limit,2.5,500,15,true,,19C5E013DB88,"[Info] Orders.Publish: History updated; order imported","2025/12/03 18:13:17.525"
24597A,1000117219315,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,0FBC26D6B647,"[Info] Orders.Publish: History updated; order imported","2025/12/03 15:32:17.698"
24597A,1000117210001,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,40,true,,0EEACD64B647,"[Info] Orders.Publish: History updated; order imported","2025/12/03 14:29:19.422"
24597A,1000117198347,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,40,true,,AFC9EBD09BD9,"[Info] Orders.Publish: History updated; order imported","2025/12/03 08:18:09.497"
24597A,1000117197570,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,40,true,,2F40C26B5313,"[Info] Orders.Publish: History updated; order imported","2025/12/03 07:28:47.723"
24597A,1000117122282,Closed,XRP-USDT,cross,short,sell,limit,2.5,500,40,true,,C7511E5414FC,"[Info] Orders.Publish: History updated; order imported","2025/12/01 19:57:08.294"
24597A,1000117110025,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,3301CB3E5F77,"[Info] Orders.Publish: History updated; order imported","2025/12/01 15:20:12.873"
24597A,1000117108266,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,40,true,,58EE2785E633,"[Info] Orders.Publish: History updated; order imported","2025/12/01 14:42:01.364"
24597A,1000117106343,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,40,true,,F7A6CF18BFA6,"[Info] Orders.Publish: History updated; order imported","2025/12/01 13:52:40.947"
24597A,1000117071207,Closed,XRP-USDT,cross,short,sell,limit,2.5,500,40,true,,936224C4A7E6,"[Info] Orders.Publish: History updated; order imported","2025/11/30 22:20:57.935"
24597A,1000117040604,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,6F7FD9B4D920,"[Info] Orders.Publish: History updated; order imported","2025/11/29 12:07:05.552"
24597A,1000117039972,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,A6D98E3FEA24,"[Info] Orders.Publish: History updated; order imported","2025/11/29 11:05:46.098"
24597A,1000117032934,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,0B564E5ECCDF,"[Info] Orders.Publish: History updated; order imported","2025/11/29 04:35:52.660"
24597A,1000117029640,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,4C82018E22EF,"[Info] Orders.Publish: History updated; order imported","2025/11/28 23:08:37.538"
24597A,1000117028916,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,57EC1E692E8D,"[Info] Orders.Publish: History updated; order imported","2025/11/28 22:22:52.379"
24597A,1000117027734,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,EAC7F8756F1B,"[Info] Orders.Publish: History updated; order imported","2025/11/28 21:34:59.460"
24597A,1000117001167,Closed,XRP-USDT,cross,short,sell,limit,2.5,500,50,true,,BF1CE6310CB1,"[Info] Orders.Publish: History updated; order imported","2025/11/28 07:35:25.996"
24597A,1000116991271,Closed,XRP-USDT,cross,short,sell,limit,2.5,500,50,true,,A2D333096579,"[Info] Orders.Publish: History updated; order imported","2025/11/28 00:19:41.526"
24597A,1000116972616,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,E3A2A11591B7,"[Info] Orders.Publish: History updated; order imported","2025/11/27 09:00:03.600"
24597A,1000116963563,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,DD03128F8CD1,"[Info] Orders.Publish: History updated; order imported","2025/11/27 01:39:45.370"
24597A,1000116954840,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,F637B5CD32C0,"[Info] Orders.Publish: History updated; order imported","2025/11/26 18:58:52.705"
24597A,1000116927785,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,42C878318A61,"[Info] Orders.Publish: History updated; order imported","2025/11/26 02:38:43.576"
24597A,1000116921037,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,C6E2955AE8AF,"[Info] Orders.Publish: History updated; order imported","2025/11/26 00:27:09.765"
24597A,1000116882651,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,E83E16D6903C,"[Info] Orders.Publish: History updated; order imported","2025/11/25 13:50:26.383"
24597A,1000116849330,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,24B3249825F4,"[Info] Orders.Publish: History updated; order imported","2025/11/25 03:38:20"
24597A,1000116833433,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,D1F9C37BC0A0,"[Info] Orders.Publish: History updated; order imported","2025/11/24 20:56:08.169"
24597A,1000116454972,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,A87F5B3A1F01,"[Info] Orders.Publish: History updated; order imported","2025/11/18 01:42:33.024"
24597A,1000116400514,Closed,XRP-USDT,cross,short,sell,limit,2.5,500,50,true,,CDCA06287778,"[Info] Orders.Publish: History updated; order imported","2025/11/17 03:23:43.857"
24597A,1000115994536,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,1BCE014856E6,"[Info] Orders.Publish: History updated; order imported","2025/11/15 02:50:58.462"
24597A,1000115971633,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,0A8957E5E24E,"[Info] Orders.Publish: History updated; order imported","2025/11/15 00:31:43.930"
24597A,1000115869099,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,D4F9243BC6B1,"[Info] Orders.Publish: History updated; order imported","2025/11/13 17:49:02.351"
24597A,1000115827669,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,08406FB76DE4,"[Info] Orders.Publish: History updated; order imported","2025/11/13 03:51:45.137"
24597A,1000115814950,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,F84640E7D019,"[Info] Orders.Publish: History updated; order imported","2025/11/12 23:40:51.713"
24597A,1000115814233,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,DFAC76CCD9C7,"[Info] Orders.Publish: History updated; order imported","2025/11/12 23:02:46.510"
24597A,1000115806229,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,E9854A64B238,"[Info] Orders.Publish: History updated; order imported","2025/11/12 18:59:10.405"
24597A,1000115761103,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,C925613E6581,"[Info] Orders.Publish: History updated; order imported","2025/11/12 05:48:48.658"
24597A,1000115742403,Fulfilled,XRP-USDT,cross,long,sell,limit,0,500,50,true,,00E8DB8B26C3,"[Info] Orders.Publish: History updated; order imported","2025/11/12 01:00:26.239"
24597A,1000115715837,Fulfilled,XRP-USDT,cross,long,buy,limit,2.42,500,50,true,,08F4D4CC1DA3,"[Info] Orders.Publish: History updated; order imported","2025/11/11 18:55:27.565"
24597A,1000115715515,Fulfilled,XRP-USDT,cross,short,buy,limit,0,1500,50,true,,00E8DB8ABDBB,"[Info] Orders.Publish: History updated; order imported","2025/11/11 18:40:14.751"
24597A,1000115715514,Fulfilled,XRP-USDT,cross,long,sell,limit,0,750,50,true,,00E8DB8ABDBA,"[Info] Orders.Publish: History updated; order imported","2025/11/11 18:40:14.751"
24597A,1000115682618,Fulfilled,XRP-USDT,cross,long,buy,limit,2.43,750,50,true,,00E8DB8A3D3A,"[Info] Orders.Publish: History updated; order imported","2025/11/11 06:54:33.430"
24597A,1000115648816,Fulfilled,XRP-USDT,cross,short,sell,limit,2.5295,500,50,true,,00E8DB89B930,"[Info] Orders.Publish: History updated; order imported","2025/11/10 21:28:37.605"
24597A,1000115648801,Closed,XRP-USDT,cross,short,sell,limit,2.5295,5,50,true,,00E8DB89B921,"[Info] Orders.Publish: History updated; order imported","2025/11/10 21:27:59.441"
24597A,1000115622510,Closed,XRP-USDT,cross,short,buy,limit,2.2552,500,50,true,,00E8DB89526E,"[Info] Orders.Publish: History updated; order imported","2025/11/10 09:53:14.881"
24597A,1000115598461,Fulfilled,XRP-USDT,cross,short,sell,limit,2.382,1000,50,true,,E322F05B2C18,"[Info] Orders.Publish: History updated; order imported","2025/11/09 23:48:25.360"
24597A,1000115585024,Fulfilled,XRP-USDT,cross,short,buy,limit,0,1000,50,true,,00E8DB88C000,"[Info] Orders.Publish: History updated; order imported","2025/11/09 18:04:42.797"
24597A,1000115580240,Fulfilled,XRP-USDT,cross,short,sell,limit,2.322,1000,50,true,,DEA6197EB860,"[Info] Orders.Publish: History updated; order imported","2025/11/09 15:40:44.515"
24597A,1000115577739,Fulfilled,XRP-USDT,cross,long,sell,limit,0,1000,50,true,,00E8DB88A38B,"[Info] Orders.Publish: History updated; order imported","2025/11/09 14:49:55.632"
24597A,1000115540930,Fulfilled,XRP-USDT,cross,long,buy,limit,2.262,1000,50,true,,A52293DEB5FF,"[Info] Orders.Publish: History updated; order imported","2025/11/08 13:35:16.316"
24597A,1000115523003,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,E2D5C7EE48AE,"[Info] Orders.Publish: History updated; order imported","2025/11/08 03:41:26.245"
24597A,1000115516554,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,22261170B29B,"[Info] Orders.Publish: History updated; order imported","2025/11/08 00:55:05.079"
24597A,1000115447022,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,70A6E8ECA21E,"[Info] Orders.Publish: History updated; order imported","2025/11/07 05:41:26.095"
24597A,1000115406829,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,24512DE2D3DE,"[Info] Orders.Publish: History updated; order imported","2025/11/06 00:27:07.044"
24597A,1000115397361,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,B3CEC99E5D33,"[Info] Orders.Publish: History updated; order imported","2025/11/05 21:12:41.145"
24597A,1000115364665,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,EAC3B9F761CF,"[Info] Orders.Publish: History updated; order imported","2025/11/05 06:09:26.788"
24597A,1000115147511,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,999CFAC8646F,"[Info] Orders.Publish: History updated; order imported","2025/11/03 00:05:02.834"
24597A,1000114902498,Fulfilled,XRP-USDT,cross,short,buy,limit,0,1220,50,true,,00E8DB7E55E2,"[Info] Orders.Publish: History updated; order imported","2025/10/29 22:09:05.775"
24597A,1000114874203,Fulfilled,XRP-USDT,cross,short,sell,limit,0,320,50,true,,00E8DB7DE75B,"[Info] Orders.Publish: History updated; order imported","2025/10/29 19:39:30.718"
24597A,1000114870287,Fulfilled,XRP-USDT,cross,short,sell,limit,0,400,50,true,,00E8DB7DD80F,"[Info] Orders.Publish: History updated; order imported","2025/10/29 19:36:38.026"
24597A,1000114866428,Fulfilled,XRP-USDT,cross,short,sell,limit,0,500,50,true,,00E8DB7DC8FC,"[Info] Orders.Publish: History updated; order imported","2025/10/29 19:23:52.201"
24597A,1000114796261,Fulfilled,XRP-USDT,cross,short,buy,limit,0,1250,50,true,,00E8DB7CB6E5,"[Info] Orders.Publish: History updated; order imported","2025/10/28 21:19:26.730"
24597A,1000114705173,Fulfilled,XRP-USDT,cross,short,sell,limit,0,1250,50,true,,00E8DB7B5315,"[Info] Orders.Publish: History updated; order imported","2025/10/27 17:51:46.202"
24597A,1000114701901,Fulfilled,XRP-USDT,cross,short,buy,limit,0,1875,50,true,,00E8DB7B464D,"[Info] Orders.Publish: History updated; order imported","2025/10/27 17:08:09.913"
24597A,1000114682684,Fulfilled,XRP-USDT,cross,short,sell,limit,0,625,50,true,,00E8DB7AFB3C,"[Info] Orders.Publish: History updated; order imported","2025/10/27 13:54:42.383"
24597A,1000114680254,Fulfilled,XRP-USDT,cross,short,sell,limit,0,1250,50,true,,00E8DB7AF1BE,"[Info] Orders.Publish: History updated; order imported","2025/10/27 13:42:55.141"
24597A,1000114545653,Closed,XRP-USDT,cross,short,sell,limit,2.55,100,50,true,,D89299B310B4,"[Info] Orders.Publish: History updated; order imported","2025/10/25 00:54:43.999"
24597A,1000114503757,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,6A06BD104D6B,"[Info] Orders.Publish: History updated; order imported","2025/10/24 06:25:16.631"
24597A,1000114494876,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,FD46980A6FD1,"[Info] Orders.Publish: History updated; order imported","2025/10/24 00:59:32.531"
24597A,1000114474634,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,5E10B25AD0D1,"[Info] Orders.Publish: History updated; order imported","2025/10/23 16:11:06.407"
24597A,1000114382396,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,AB686152CF66,"[Info] Orders.Publish: History updated; order imported","2025/10/22 07:01:17.079"
24597A,1000114382185,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,7563DD92C6AC,"[Info] Orders.Publish: History updated; order imported","2025/10/22 06:49:00.134"
24597A,1000114382069,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,014FF3E92088,"[Info] Orders.Publish: History updated; order imported","2025/10/22 06:45:36.695"
24597A,1000114381803,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,5245C0576371,"[Info] Orders.Publish: History updated; order imported","2025/10/22 06:34:58.383"
24597A,1000114377747,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,2BEAA0E66CB3,"[Info] Orders.Publish: History updated; order imported","2025/10/22 04:30:16.344"
24597A,1000114364553,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,E70FE84A583A,"[Info] Orders.Publish: History updated; order imported","2025/10/21 23:54:33.925"
24597A,1000114320638,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,CE1640875E25,"[Info] Orders.Publish: History updated; order imported","2025/10/21 16:25:08.886"
24597A,1000114298962,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,C667CF77D4B0,"[Info] Orders.Publish: History updated; order imported","2025/10/21 13:08:10.699"
24597A,1000114269346,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,029E31375212,"[Info] Orders.Publish: History updated; order imported","2025/10/20 22:17:40.809"
24597A,1000114188035,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,A65052A5D751,"[Info] Orders.Publish: History updated; order imported","2025/10/19 13:40:57.785"
24597A,1000114164145,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,169250BF3388,"[Info] Orders.Publish: History updated; order imported","2025/10/19 03:13:15.103"
24597A,1000114164067,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,618557EFB01D,"[Info] Orders.Publish: History updated; order imported","2025/10/19 03:03:56.751"
24597A,1000114163504,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,E0343B4A002E,"[Info] Orders.Publish: History updated; order imported","2025/10/19 02:16:39.318"
24597A,1000114157339,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,90E5989D33AA,"[Info] Orders.Publish: History updated; order imported","2025/10/18 21:48:16.103"
24597A,1000114156614,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,01FD417529FC,"[Info] Orders.Publish: History updated; order imported","2025/10/18 21:14:49.760"
24597A,1000114155053,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,76233299515C,"[Info] Orders.Publish: History updated; order imported","2025/10/18 20:10:30.008"
24597A,1000114154508,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,307734B957A1,"[Info] Orders.Publish: History updated; order imported","2025/10/18 19:46:14.827"
24597A,1000114154344,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,49631715BB6F,"[Info] Orders.Publish: History updated; order imported","2025/10/18 19:31:12.497"
24597A,1000114153509,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,50085FCD1B3C,"[Info] Orders.Publish: History updated; order imported","2025/10/18 19:08:53.086"
24597A,1000114150761,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,87E5C5B08EB7,"[Info] Orders.Publish: History updated; order imported","2025/10/18 17:19:12.219"
24597A,1000114145935,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,E140142BE6EC,"[Info] Orders.Publish: History updated; order imported","2025/10/18 15:17:07.712"
24597A,1000114123428,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,116E7C38EC68,"[Info] Orders.Publish: History updated; order imported","2025/10/17 21:52:50.040"
24597A,1000114030784,Closed,XRP-USDT,cross,short,sell,limit,3.05,100,50,true,,E091B8C9981C,"[Info] Orders.Publish: History updated; order imported","2025/10/16 20:54:06.409"
24597A,1000114030427,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,5867F3601ACE,"[Info] Orders.Publish: History updated; order imported","2025/10/16 20:51:40.931"
24597A,1000113978814,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,A2CB347089EC,"[Info] Orders.Publish: History updated; order imported","2025/10/16 13:29:12.701"
24597A,1000113941412,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,F57658762DF8,"[Info] Orders.Publish: History updated; order imported","2025/10/15 23:48:03.925"
24597A,1000113874136,Closed,XRP-USDT,cross,short,sell,limit,3.05,1000,50,true,,CFB4EEF2E6D8,"[Info] Orders.Publish: History updated; order imported","2025/10/15 06:37:04.282"
24597A,1000113867740,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,A58C003334DE,"[Info] Orders.Publish: History updated; order imported","2025/10/15 03:59:58.703"
24597A,1000113839244,Closed,XRP-USDT,cross,short,sell,limit,2.85,1000,50,true,,A71E321291A7,"[Info] Orders.Publish: History updated; order imported","2025/10/14 19:03:09.645"
24597A,1000113743005,Closed,XRP-USDT,cross,short,sell,limit,2.85,100,50,true,,32A42B79AC32,"[Info] Orders.Publish: History updated; order imported","2025/10/13 20:35:07.643"
24597A,1000113692726,Closed,XRP-USDT,cross,short,sell,limit,3.5,100,50,true,,9C9D60C23450,"[Info] Orders.Publish: History updated; order imported","2025/10/13 12:53:46.390"
24597A,1000113662865,Closed,XRP-USDT,cross,short,sell,limit,3.5,100,50,true,,448DED724226,"[Info] Orders.Publish: History updated; order imported","2025/10/13 03:35:53.665"
24597A,1000113283656,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,D69BB9C29D13,"[Info] Orders.Publish: History updated; order imported","2025/10/10 16:13:25.008"
24597A,1000113221501,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,9B69D051A00D,"[Info] Orders.Publish: History updated; order imported","2025/10/09 21:35:30.992"
24597A,1000110978354,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,00F06B519851,"[Info] Orders.Publish: History updated; order imported","2025/09/04 08:35:52.642"
24597A,1000110976457,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,50,true,,00B3CA7353EC,"[Info] Orders.Publish: History updated; order imported","2025/09/04 07:06:29.820"
24597A,1000110976289,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,00F036724C36,"[Info] Orders.Publish: History updated; order imported","2025/09/04 06:58:50.535"
24597A,1000110976218,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,00345EC27790,"[Info] Orders.Publish: History updated; order imported","2025/09/04 06:52:38.874"
24597A,1000110976170,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,006BFD05641A,"[Info] Orders.Publish: History updated; order imported","2025/09/04 06:47:33.013"
24597A,1000110975877,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,00E31E5182E2,"[Info] Orders.Publish: History updated; order imported","2025/09/04 06:32:25.909"
24597A,1000110973469,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,009DB20D5024,"[Info] Orders.Publish: History updated; order imported","2025/09/04 05:10:43.056"
24597A,1000110973339,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,0095BF2B955C,"[Info] Orders.Publish: History updated; order imported","2025/09/04 05:06:56.179"
24597A,1000110972916,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,00C437230785,"[Info] Orders.Publish: History updated; order imported","2025/09/04 04:48:45.609"
24597A,1000110972108,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,00613BEA8F9C,"[Info] Orders.Publish: History updated; order imported","2025/09/04 04:25:06.247"
24597A,1000110972107,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,001E9022609C,"[Info] Orders.Publish: History updated; order imported","2025/09/04 04:25:06.247"
24597A,1000110961507,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,004791E63BA4,"[Info] Orders.Publish: History updated; order imported","2025/09/03 21:19:06.007"
24597A,1000110961239,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,00AB1458063D,"[Info] Orders.Publish: History updated; order imported","2025/09/03 21:07:40.890"
24597A,1000110960572,Closed,XRP-USDT,cross,short,sell,limit,2.95,100,10,true,,0092A1D69314,"[Info] Orders.Publish: History updated; order imported","2025/09/03 20:42:38.301"
24597A,1000110953628,Closed,XRP-USDT,cross,short,sell,limit,2.8957,100,10,true,,00542DAD1D8A,"[Info] Orders.Publish: History updated; order imported","2025/09/03 16:50:07.142"
24597A,1000110931540,Closed,XRP-USDT,cross,short,sell,limit,2.9024,100,10,true,,007AF42885DA,"[Info] Orders.Publish: History updated; order imported","2025/09/03 06:59:31.580"
24597A,1000110864868,Closed,XRP-USDT,cross,short,sell,limit,2.9,100,10,true,,007ED63407E4,"[Info] Orders.Publish: History updated; order imported","2025/09/02 04:56:57.391"
